snapshot,converged,error,n_iter
2011-07-24 04:00:00,True,6.901528916414268e-08,4
2011-07-24 14:00:00,True,2.6097636524058387e-08,4
2011-07-25 00:00:00,True,2.7546062486560885e-08,4
2011-07-25 10:00:00,True,2.063678139485603e-08,4
2011-07-25 20:00:00,False,5.873718380248215e+40,100
2011-07-26 06:00:00,False,4.1424851982005765e+37,100
2011-07-26 16:00:00,False,5.747587008310801e+38,100
2011-07-27 02:00:00,False,2.5954086061586768e+23,100
2011-07-27 12:00:00,False,1.5705777049088603e+38,100
2011-07-27 22:00:00,False,4.855677554720749e+36,100
2011-07-28 08:00:00,False,5.465933494231939e+41,100
2011-07-28 18:00:00,False,3.605776175653709e+37,100
2011-07-29 04:00:00,True,3.030277753168775e-07,3
2011-07-29 14:00:00,True,4.393160679683206e-08,3
2011-07-30 00:00:00,True,3.580901841715445e-08,4
2011-07-30 10:00:00,True,8.679465788447027e-09,4
2011-07-30 20:00:00,False,6.704216000120612e+32,100
2011-07-31 06:00:00,False,2.2562560837044723e+33,100
2011-07-31 16:00:00,False,4.407680317482911e+34,100
2011-08-01 02:00:00,False,2.2629048370859563e+38,100
2011-08-01 12:00:00,False,7.203422042838343e+35,100
2011-08-01 22:00:00,False,9.853474071831975e+36,100
2011-08-02 08:00:00,False,1.1003336643801754e+25,100
2011-08-02 18:00:00,False,11062.85628184608,100
2011-08-03 04:00:00,True,5.134669844863993e-08,4
2011-08-03 14:00:00,True,6.956041520567169e-09,4
2011-08-04 00:00:00,False,2.4542841498290466e+24,100
2011-08-04 10:00:00,True,1.4403553905140143e-08,3
2011-08-04 20:00:00,False,1.817701820638657e+39,100
2011-08-05 06:00:00,True,2.6511429496167693e-08,3
2011-08-05 16:00:00,True,1.9541968931946485e-08,4
2011-08-06 02:00:00,False,1.2432499645051485e+42,100
2011-08-06 12:00:00,True,1.0948868478521945e-08,4
2011-08-06 22:00:00,True,1.5685134258092148e-07,3
2011-08-07 08:00:00,True,4.2095539498632206e-08,3
2011-08-07 18:00:00,True,4.299340927715889e-08,3
2011-08-08 04:00:00,True,3.3949296351920566e-07,3
2011-08-08 14:00:00,True,5.088210741632793e-09,4
2011-08-09 00:00:00,True,9.636756317377149e-07,3
2011-08-09 10:00:00,True,6.354961001875381e-09,4
2011-08-09 20:00:00,True,3.990163577327621e-07,3
2011-08-10 06:00:00,True,1.8581117507608343e-08,4
2011-08-10 16:00:00,True,4.024064281793471e-08,3
2011-08-11 02:00:00,True,4.549314098767354e-07,3
2011-08-11 12:00:00,True,5.814328005726566e-07,3
2011-08-11 22:00:00,True,1.6298713489959482e-08,3
2011-08-12 08:00:00,True,5.430457576949266e-07,4
2011-08-12 18:00:00,False,4.0629083597947713e+37,100
2011-08-13 04:00:00,False,1.9885156945760585e+35,100
2011-08-13 14:00:00,True,3.7439127709149034e-07,3
2011-08-14 00:00:00,False,2.4294642229476036e+36,100
2011-08-14 10:00:00,True,8.978352727950778e-09,4
2011-08-14 20:00:00,False,3.22505208155226e+36,100
2011-08-15 06:00:00,False,1.3763464651566669e+41,100
2011-08-15 16:00:00,False,1.0502299884978655e+36,100
2011-08-16 02:00:00,False,5.691346999257563e+32,100
2011-08-16 12:00:00,True,3.604208131946507e-08,3
2011-08-16 22:00:00,False,6.300670512866705e+36,100
2011-08-17 08:00:00,False,8.106734467427692e+38,100
2011-08-17 18:00:00,False,2.5732865385506356e+38,100
2011-08-18 04:00:00,False,1.0602034032030586e+38,100
2011-08-18 14:00:00,True,2.985575520142447e-08,3
2011-08-19 00:00:00,True,5.279632091514941e-07,3
2011-08-19 10:00:00,True,1.5826594790269155e-07,3
2011-08-19 20:00:00,False,6.010144136895753e+39,100
2011-08-20 06:00:00,True,1.0478917400469356e-08,4
2011-08-20 16:00:00,True,1.450515263456964e-08,4
2011-08-21 02:00:00,True,1.1887846085301135e-07,3
2011-08-21 12:00:00,True,2.0954553292540368e-07,3
2011-08-21 22:00:00,False,2.1013310543780147e+35,100
2011-08-22 08:00:00,False,1.4697850260179638e+37,100
2011-08-22 18:00:00,False,1.5585734020909387e+39,100
2011-08-23 04:00:00,True,1.3109870689032022e-08,4
2011-08-23 14:00:00,True,3.976219886681065e-07,3
2011-08-24 00:00:00,False,1.683575321662201e+25,100
2011-08-24 10:00:00,True,1.731074483757311e-08,5
2011-08-24 20:00:00,False,7.835337985806495e+39,100
2011-08-25 06:00:00,False,9.163238356192125e+36,100
2011-08-25 16:00:00,False,6.944973943376064e+35,100
2011-08-26 02:00:00,True,3.961697672000275e-08,4
2011-08-26 12:00:00,True,9.047005278262077e-08,3
2011-08-26 22:00:00,True,3.693838834806229e-08,3
2011-08-27 08:00:00,True,8.013448127286438e-09,4
2011-08-27 18:00:00,True,2.198407278442005e-08,4
2011-08-28 04:00:00,True,3.1294632663048105e-07,3
2011-08-28 14:00:00,True,7.641488082299475e-07,3
2011-08-29 00:00:00,True,2.501066092008841e-07,3
2011-08-29 10:00:00,True,2.632173234928814e-08,4
2011-08-29 20:00:00,False,5.19650492648701e+34,100
2011-08-30 06:00:00,False,1.9595969380515344e+35,100
2011-08-30 16:00:00,False,9.812033077110878e+37,100
2011-08-31 02:00:00,False,3.213449762421535e+25,100
2011-08-31 12:00:00,True,3.605437370879372e-08,4
2011-08-31 22:00:00,False,1.2164879969242754e+38,100
2011-09-01 08:00:00,False,7.538404089422665e+33,100
2011-09-01 18:00:00,False,4.2660758608579354e+36,100
2011-09-02 04:00:00,False,2.616681351905877e+31,100
2011-09-02 14:00:00,True,4.805524334017264e-08,3
2011-09-03 00:00:00,False,8080.23945898662,100
2011-09-03 10:00:00,True,1.1242670461264481e-08,4
2011-09-03 20:00:00,False,1.3609828594501275e+33,100
2011-09-04 06:00:00,True,2.871450632824235e-08,4
2011-09-04 16:00:00,True,8.266692930192221e-08,4
2011-09-05 02:00:00,True,9.943067880158196e-08,3
2011-09-05 12:00:00,True,4.164635747372358e-08,3
2011-09-05 22:00:00,True,4.431328761711484e-07,3
2011-09-06 08:00:00,True,1.2779787539329845e-07,3
2011-09-06 18:00:00,True,5.597988622652039e-08,3
2011-09-07 04:00:00,True,2.1839545342322575e-08,4
2011-09-07 14:00:00,True,3.372496166775818e-07,3
2011-09-08 00:00:00,True,5.610730795524432e-07,3
2011-09-08 10:00:00,True,5.281685844238382e-08,3
2011-09-08 20:00:00,True,1.4592785646527773e-08,3
2011-09-09 06:00:00,True,3.1692763968749205e-08,4
2011-09-09 16:00:00,False,1.915458902945607e+37,100
2011-09-10 02:00:00,False,4.090860494883477e+33,100
2011-09-10 12:00:00,True,1.3737246717937523e-07,3
2011-09-10 22:00:00,True,3.829356742812706e-08,3
2011-09-11 08:00:00,True,3.284889693588866e-08,4
2011-09-11 18:00:00,True,4.400067155074794e-08,3
2011-09-12 04:00:00,True,4.766690153701347e-08,3
2011-09-12 14:00:00,True,3.34372929344795e-08,4
2011-09-13 00:00:00,True,1.4581274854208459e-08,4
2011-09-13 10:00:00,True,3.271552486694418e-07,3
2011-09-13 20:00:00,True,4.5139358917367645e-08,3
2011-09-14 06:00:00,True,9.222890184901189e-08,3
2011-09-14 16:00:00,True,1.1262238786002854e-07,3
2011-09-15 02:00:00,True,7.67560153769331e-08,4
2011-09-15 12:00:00,True,3.567561179806944e-08,3
2011-09-15 22:00:00,False,4.916456471296763e+40,100
2011-09-16 08:00:00,True,4.24901855922144e-08,5
2011-09-16 18:00:00,False,3.989447215021262e+35,100
2011-09-17 04:00:00,True,1.1191622206752072e-07,3
2011-09-17 14:00:00,True,4.15786587382172e-08,3
2011-09-18 00:00:00,True,4.52552342267154e-07,3
2011-09-18 10:00:00,True,1.8613377505971584e-07,3
2011-09-18 20:00:00,False,1.3164793003816315e+39,100
2011-09-19 06:00:00,False,4.220351756503138e+31,100
2011-09-19 16:00:00,False,2.4911441031830987e+35,100
2011-09-20 02:00:00,True,4.5415637472956405e-08,3
2011-09-20 12:00:00,True,4.258874980456184e-08,3
2011-09-20 22:00:00,True,2.240287955146414e-08,5
2011-09-21 08:00:00,False,5.652584488061453e+28,100
2011-09-21 18:00:00,False,5.459125317981659e+28,100
2011-09-22 04:00:00,True,4.2524915144781517e-08,3
2011-09-22 14:00:00,True,3.4112071389813536e-08,3
2011-09-23 00:00:00,True,8.28550041875436e-09,5
2011-09-23 10:00:00,True,1.9613867152656894e-07,3
2011-09-23 20:00:00,False,1.5684645066862933e+36,100
2011-09-24 06:00:00,False,3.5072923437825126e+37,100
2011-09-24 16:00:00,False,2.709262277717769e+37,100
2011-09-25 02:00:00,False,3.663394608659154e+37,100
2011-09-25 12:00:00,True,5.538545337913092e-07,3
2011-09-25 22:00:00,False,1.1381144880684741e+32,100
2011-09-26 08:00:00,False,1.854683265889381e+38,100
2011-09-26 18:00:00,False,9.695235950309458e+35,100
2011-09-27 04:00:00,False,1.874760553574535e+42,100
2011-09-27 14:00:00,False,5.945299106991818e+27,100
2011-09-28 00:00:00,False,2.3112476245804948e+35,100
2011-09-28 10:00:00,True,3.977232587715207e-08,5
2011-09-28 20:00:00,False,1.57444760286098e+34,100
2011-09-29 06:00:00,False,8.54458068765156e+28,100
2011-09-29 16:00:00,False,2.42734418590646e+31,100
2011-09-30 02:00:00,False,2.1172754727234603e+37,100
2011-09-30 12:00:00,True,1.1300016922177747e-08,3
2011-09-30 22:00:00,False,4.316248841696388e+38,100
2011-10-01 08:00:00,False,3.132491867550011e+39,100
2011-10-01 18:00:00,False,8.36695818293686e+30,100
2011-10-02 04:00:00,False,3.46757023015909e+40,100
2011-10-02 14:00:00,True,1.361253031129106e-08,4
2011-10-03 00:00:00,True,3.134317125841335e-07,3
2011-10-03 10:00:00,True,7.064348661600661e-09,4
2011-10-03 20:00:00,True,1.986250897090258e-08,3
2011-10-04 06:00:00,True,3.101895984514158e-08,4
2011-10-04 16:00:00,True,3.27348743667244e-08,3
2011-10-05 02:00:00,True,1.526378241578641e-07,3
2011-10-05 12:00:00,True,5.533343028218951e-08,3
2011-10-05 22:00:00,True,3.079850330323097e-08,3
2011-10-06 08:00:00,True,4.198176384306862e-08,3
2011-10-06 18:00:00,True,1.0608141565171536e-07,3
2011-10-07 04:00:00,True,4.824011057280586e-08,3
2011-10-07 14:00:00,True,2.0236035513931938e-08,3
2011-10-08 00:00:00,True,4.220668525789506e-08,4
2011-10-08 10:00:00,True,3.394455729173462e-08,4
2011-10-08 20:00:00,False,9.320242328002568e+34,100
2011-10-09 06:00:00,False,1.3659961255272016e+31,100
2011-10-09 16:00:00,True,3.253668756642014e-08,4
2011-10-10 02:00:00,True,4.690089561165678e-08,3
2011-10-10 12:00:00,True,3.245204425184056e-07,3
2011-10-10 22:00:00,True,8.758934200159274e-08,3
2011-10-11 08:00:00,True,4.8002651177830955e-08,3
2011-10-11 18:00:00,True,3.83361111744307e-08,3
2011-10-12 04:00:00,True,7.391425356217951e-07,3
2011-10-12 14:00:00,False,2.386679196648085e+37,100
2011-10-13 00:00:00,False,4.8714066239259816e+39,100
2011-10-13 10:00:00,False,3.069755137413993e+37,100
2011-10-13 20:00:00,False,2.9153539634477054e+39,100
2011-10-14 06:00:00,False,1.4581193483313047e+31,100
2011-10-14 16:00:00,False,3.4460520559669476e+37,100
2011-10-15 02:00:00,True,1.1965841650862785e-08,4
2011-10-15 12:00:00,True,9.42860765462683e-07,3
2011-10-15 22:00:00,True,4.607582226867635e-08,4
2011-10-16 08:00:00,True,3.2030083474410276e-08,4
2011-10-16 18:00:00,False,1.3428603434484897e+37,100
2011-10-17 04:00:00,False,2.754546743835703e+18,100
2011-10-17 14:00:00,True,3.893489974871045e-08,3
2011-10-18 00:00:00,True,2.359308837185381e-07,3
2011-10-18 10:00:00,True,4.115884788546964e-08,4
2011-10-18 20:00:00,True,2.2393658127839444e-07,3
2011-10-19 06:00:00,True,8.90496494321269e-08,3
2011-10-19 16:00:00,True,2.0487186702666804e-07,5
2011-10-20 02:00:00,True,9.819669344324211e-07,3
2011-10-20 12:00:00,True,3.6254959923098795e-08,3
2011-10-20 22:00:00,True,4.7634785005357116e-08,5
2011-10-21 08:00:00,False,9.30915140923355e+26,100
2011-10-21 18:00:00,False,2.902219591733916e+34,100
2011-10-22 04:00:00,True,2.2936669452633396e-08,4
2011-10-22 14:00:00,True,4.626730429890813e-07,3
2011-10-23 00:00:00,True,1.224213974637678e-07,3
2011-10-23 10:00:00,True,1.1312671688301634e-08,4
2011-10-23 20:00:00,True,1.7705595212191838e-08,5
2011-10-24 06:00:00,True,2.3736354881620514e-08,4
2011-10-24 16:00:00,True,6.390880713524894e-08,3
2011-10-25 02:00:00,True,7.805215851419689e-08,4
2011-10-25 12:00:00,True,2.4313982827095515e-08,4
2011-10-25 22:00:00,True,1.5031297984080538e-08,4
2011-10-26 08:00:00,True,5.407396201917436e-07,5
2011-10-26 18:00:00,False,5.23848987835973e+33,100
2011-10-27 04:00:00,True,2.2572475444349038e-08,3
2011-10-27 14:00:00,True,4.574657097577983e-08,3
2011-10-28 00:00:00,True,3.6927940527675673e-07,3
2011-10-28 10:00:00,False,5.071889494378563e+38,100
2011-10-28 20:00:00,False,3.850693370407366e+34,100
2011-10-29 06:00:00,False,1.4262428358706057e+28,100
2011-10-29 16:00:00,False,8.649496706404837e+33,100
2011-10-30 02:00:00,True,4.939155928695982e-08,3
2011-10-30 12:00:00,True,1.1039946912205778e-07,3
2011-10-30 22:00:00,False,5.549945265982503e+40,100
2011-10-31 08:00:00,False,1.2958049582523124e+32,100
2011-10-31 18:00:00,False,7.16215359071498e+37,100
2011-11-01 04:00:00,True,3.0887854052252806e-08,3
2011-11-01 14:00:00,True,2.1663851157427416e-08,3
2011-11-02 00:00:00,False,4.8568525203032e+30,100
2011-11-02 10:00:00,False,4.682541665477499e+32,100
2011-11-02 20:00:00,True,1.6973399397102185e-07,9
2011-11-03 06:00:00,True,3.874240661616568e-08,5
2011-11-03 16:00:00,True,3.397731873633347e-08,4
2011-11-04 02:00:00,True,3.208501553331189e-08,3
2011-11-04 12:00:00,True,3.659522462839959e-08,3
2011-11-04 22:00:00,False,3.6562281321097613e+36,100
2011-11-05 08:00:00,False,5.1197286524989885e+31,100
2011-11-05 18:00:00,False,3.97763532666755e+31,100
2011-11-06 04:00:00,True,1.2355604894764838e-07,3
2011-11-06 14:00:00,True,1.8832872683560709e-07,3
2011-11-07 00:00:00,True,5.711497053084713e-09,4
2011-11-07 10:00:00,True,1.614918154757561e-08,4
2011-11-07 20:00:00,True,1.916453129524598e-08,4
2011-11-08 06:00:00,True,3.93484569372049e-08,4
2011-11-08 16:00:00,False,1.5178439269407794e+34,100
2011-11-09 02:00:00,False,2.0400070876980117e+38,100
2011-11-09 12:00:00,False,5.2764652947117476e+36,100
2011-11-09 22:00:00,False,4.2249230886717594e+38,100
2011-11-10 08:00:00,False,4.474450567398516e+40,100
2011-11-10 18:00:00,True,1.8338013774155115e-08,4
2011-11-11 04:00:00,True,5.126406676936313e-07,3
2011-11-11 14:00:00,True,4.06633944294299e-08,3
2011-11-12 00:00:00,True,5.862352736585308e-07,3
2011-11-12 10:00:00,True,1.431761020853628e-08,4
2011-11-12 20:00:00,False,1.6760228682479568e+36,100
2011-11-13 06:00:00,False,1.0357338724976366e+36,100
2011-11-13 16:00:00,False,1.400760221906068e+40,100
2011-11-14 02:00:00,False,1.4178316841716007e+36,100
2011-11-14 12:00:00,False,2.833179986542016e+29,100
2011-11-14 22:00:00,False,1.7709053377194443e+37,100
2011-11-15 08:00:00,False,3.5877317011271674e+37,100
2011-11-15 18:00:00,True,4.87329714360385e-08,4
2011-11-16 04:00:00,True,8.42113934140798e-09,5
2011-11-16 14:00:00,True,3.589070018961138e-08,6
2011-11-17 00:00:00,False,6.511417092146786e+38,100
2011-11-17 10:00:00,False,3.820054128347945e+37,100
2011-11-17 20:00:00,False,9.946229427582513e+37,100
2011-11-18 06:00:00,False,7.346686339297516e+31,100
2011-11-18 16:00:00,False,9.910425441273466e+35,100
2011-11-19 02:00:00,False,4.449624042161241e+31,100
2011-11-19 12:00:00,False,9.716158055164862e+38,100
2011-11-19 22:00:00,False,6.452057391834597e+34,100
2011-11-20 08:00:00,False,1.2477602744938096e+36,100
2011-11-20 18:00:00,False,7.2434062300430695e+31,100
2011-11-21 04:00:00,False,2.3764878030441883e+37,100
2011-11-21 14:00:00,False,7.444985430068761e+35,100
2011-11-22 00:00:00,False,6.618266316271074e+36,100
2011-11-22 10:00:00,False,2.4734120386416545e+37,100
2011-11-22 20:00:00,False,3.7792685068668e+38,100
2011-11-23 06:00:00,False,3.128353015841072e+34,100
2011-11-23 16:00:00,True,2.021677403263311e-08,5
2011-11-24 02:00:00,True,7.07760086093856e-07,3
2011-11-24 12:00:00,True,6.883985861350084e-07,3
2011-11-24 22:00:00,True,6.215251602270655e-08,5
2011-11-25 08:00:00,True,4.645653595147792e-08,4
2011-11-25 18:00:00,True,3.1261076643919385e-08,4
2011-11-26 04:00:00,True,7.509909210057231e-07,3
2011-11-26 14:00:00,True,5.8036874389655324e-08,5
2011-11-27 00:00:00,True,4.39519238781827e-08,4
2011-11-27 10:00:00,True,7.036327076548332e-09,5
2011-11-27 20:00:00,True,4.5088140288029877e-07,3
2011-11-28 06:00:00,False,8.564780675302148e+32,100
2011-11-28 16:00:00,True,7.515751576647745e-09,6
2011-11-29 02:00:00,True,5.029393612687727e-08,3
2011-11-29 12:00:00,True,6.506783165605157e-07,3
2011-11-29 22:00:00,True,6.292168563959422e-08,3
2011-11-30 08:00:00,True,8.9833292804542e-07,4
2011-11-30 18:00:00,False,1.7227045954480038e+19,100
2011-12-01 04:00:00,True,5.6389712288495986e-08,3
2011-12-01 14:00:00,True,4.481614723772509e-08,3
2011-12-02 00:00:00,True,1.3487851902027614e-07,3
2011-12-02 10:00:00,True,9.559937552694464e-08,3
2011-12-02 20:00:00,True,4.5059834974381374e-07,3
2011-12-03 06:00:00,True,2.1829937940642807e-08,5
2011-12-03 16:00:00,True,2.470425153333622e-08,5
2011-12-04 02:00:00,True,5.991359131041207e-08,4
2011-12-04 12:00:00,True,3.080274102451597e-08,5
2011-12-04 22:00:00,True,7.489132940463605e-07,3
2011-12-05 08:00:00,True,3.112041862401993e-07,3
2011-12-05 18:00:00,True,7.814037417119835e-08,3
2011-12-06 04:00:00,True,5.6306920515059034e-08,4
2011-12-06 14:00:00,True,5.945933336803932e-07,3
2011-12-07 00:00:00,True,3.9068822843546513e-08,4
2011-12-07 10:00:00,True,6.5136696036915964e-09,5
2011-12-07 20:00:00,True,5.246018908167116e-08,4
2011-12-08 06:00:00,True,4.5900692136058296e-08,4
2011-12-08 16:00:00,True,4.600985903380206e-08,3
2011-12-09 02:00:00,True,1.6623529205950227e-08,5
2011-12-09 12:00:00,True,5.261243263277038e-08,5
2011-12-09 22:00:00,True,1.1674558209051611e-07,3
2011-12-10 08:00:00,True,5.173603767616441e-07,3
2011-12-10 18:00:00,True,6.878445901747909e-07,3
2011-12-11 04:00:00,True,5.197953214519657e-07,3
2011-12-11 14:00:00,True,5.221403753807863e-08,4
2011-12-12 00:00:00,True,7.332653240155196e-08,3
2011-12-12 10:00:00,True,1.8090071662868468e-08,5
2011-12-12 20:00:00,True,3.170578111166833e-07,3
2011-12-13 06:00:00,True,6.149094389229504e-08,4
2011-12-13 16:00:00,True,4.053310931340093e-08,3
2011-12-14 02:00:00,True,4.770255275510227e-08,4
2011-12-14 12:00:00,True,1.3715331537156317e-08,4
2011-12-14 22:00:00,True,2.766853368640909e-08,5
2011-12-15 08:00:00,True,7.182558192653232e-08,3
2011-12-15 18:00:00,True,7.242226729431422e-08,3
2011-12-16 04:00:00,True,2.498078401913517e-07,3
2011-12-16 14:00:00,True,4.133351438895261e-09,4
2011-12-17 00:00:00,True,1.560331241989843e-08,5
2011-12-17 10:00:00,True,1.2360840795366812e-08,4
2011-12-17 20:00:00,True,7.998591122770904e-09,4
2011-12-18 06:00:00,True,2.8708146970757298e-08,4
2011-12-18 16:00:00,True,2.382619634921923e-08,4
2011-12-19 02:00:00,True,2.7654690537559645e-08,4
2011-12-19 12:00:00,True,2.5989167262707724e-08,4
2011-12-19 22:00:00,True,4.349547566562251e-08,4
2011-12-20 08:00:00,False,2.530584825636523e+22,100
2011-12-20 18:00:00,True,6.203919156178017e-09,4
2011-12-21 04:00:00,True,4.511743156854209e-08,5
2011-12-21 14:00:00,False,1.8634608780210948e+40,100
2011-12-22 00:00:00,False,7.431493047043936e+35,100
2011-12-22 10:00:00,False,2.0633412032309302e+39,100
2011-12-22 20:00:00,False,2.9179591635529474e+36,100
2011-12-23 06:00:00,True,1.2099314972147113e-07,3
2011-12-23 16:00:00,True,1.703334007174817e-08,5
2011-12-24 02:00:00,True,7.506753263442079e-08,3
2011-12-24 12:00:00,True,9.947780199581757e-08,3
2011-12-24 22:00:00,True,1.2745317690132651e-07,3
2011-12-25 08:00:00,True,3.5341254395193644e-08,4
2011-12-25 18:00:00,True,4.432226274886375e-08,3
2011-12-26 04:00:00,True,7.302595050884264e-08,4
2011-12-26 14:00:00,True,6.147985232018982e-08,3
2011-12-27 00:00:00,True,4.546672016658704e-08,3
2011-12-27 10:00:00,True,3.172852558464001e-08,4
2011-12-27 20:00:00,True,2.613599292544677e-08,5
2011-12-28 06:00:00,True,7.230568144223071e-08,3
2011-12-28 16:00:00,True,8.012328045481354e-08,4
2011-12-29 02:00:00,True,2.7454326811948704e-08,4
2011-12-29 12:00:00,True,2.7847883998788348e-08,4
2011-12-29 22:00:00,True,7.984267540450674e-07,3
2011-12-30 08:00:00,True,5.030977945352788e-08,3
2011-12-30 18:00:00,False,2.141697646146416e+34,100
2011-12-31 04:00:00,True,1.3939313703303924e-08,3
2011-12-31 14:00:00,False,307244390.5875489,100
