name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
29 run_of_river,eGon2035,29,run_of_river,0.2699033430255167,0.65,0.007111498621011333,0.9999999999999999,0,inf,PV,0.2699033430255167,0.2699033430255167
29 solar,eGon2035,29,solar,196.6501640593472,1.0,0.01778678605164298,1.0,0,inf,PV,196.6501640593472,196.6501640593472
29 solar_rooftop,eGon2035,29,solar_rooftop,1060.667608393608,1.0000000000000002,0.019093116901964066,1.0000000000000002,0,inf,PV,1060.667608393608,1060.667608393608
29 wind_offshore,eGon2035,29,wind_offshore,1800.0,1.0,2.562445789461666,1.0,0,inf,PV,1800.0,1800.0
29 wind_onshore,eGon2035,29,wind_onshore,4294.108791059386,1.0,1.3078662319863545,1.0,0,inf,PV,4294.108791059386,4294.108791059386
3 biomass,eGon2035,3,biomass,23.808249894310823,1.0,42.10852239987086,1.0,0,inf,PV,23.808249894310823,23.808249894310823
3 central_biomass_CHP,eGon2035,3,central_biomass_CHP,19.14842694794887,1.0000000000000002,42.10801561997528,1.0000000000000002,0,inf,PV,19.14842694794887,19.14842694794887
3 industrial_biomass_CHP,eGon2035,3,industrial_biomass_CHP,367.53848245259843,1.0000000000000004,42.10901912811691,1.0000000000000004,0,inf,PV,367.53848245259843,367.53848245259843
3 load shedding,,3,load shedding,27774133.03793711,1.0,10000.007975575378,1.0,1,0.0,PQ,27774133.03793711,27774133.03793711
3 others,eGon2035,3,others,5.01481728198953,0.9999999999999999,0.0008703879930142954,0.9999999999999999,0,inf,PV,5.01481728198953,5.01481728198953
3 reservoir,eGon2035,3,reservoir,2.9241150786603507,0.65,0.009223063805843215,1.0,0,inf,PV,2.9241150786603507,2.9241150786603507
3 run_of_river,eGon2035,3,run_of_river,44.515892897984784,0.6500000000000001,0.0071765461645257695,1.0000000000000002,0,inf,PV,44.515892897984784,44.515892897984784
3 solar,eGon2035,3,solar,2099.991894619438,1.0,0.017129061292854374,1.0,0,inf,PV,2099.991894619438,2099.991894619438
3 solar_rooftop,eGon2035,3,solar_rooftop,2904.46314679275,1.0000000000000002,0.017506081347737627,1.0000000000000002,0,inf,PV,2904.46314679275,2904.46314679275
3 wind_onshore,eGon2035,3,wind_onshore,247.51151628272396,0.9999999999999999,1.3081530348524921,0.9999999999999999,0,inf,PV,247.51151628272396,247.51151628272396
30 biomass,eGon2035,30,biomass,4.523361255577457,1.0,42.1138258582859,1.0,0,inf,PV,4.523361255577457,4.523361255577457
30 central_biomass_CHP,eGon2035,30,central_biomass_CHP,34.01644949911002,0.9999999999999999,42.1083776471648,0.9999999999999999,0,inf,PV,34.01644949911002,34.01644949911002
30 industrial_biomass_CHP,eGon2035,30,industrial_biomass_CHP,140.33603994234616,0.9999999999999999,42.109250596543006,0.9999999999999999,0,inf,PV,140.33603994234616,140.33603994234616
30 load shedding,,30,load shedding,13408202.156245502,1.0,10000.007148135881,1.0,1,0.0,PQ,13408202.156245502,13408202.156245502
30 others,eGon2035,30,others,76.78950106029689,1.0,0.0037330611514437544,1.0,0,inf,PV,76.78950106029689,76.78950106029689
30 solar,eGon2035,30,solar,368.1562146249206,1.0,0.01747011243337044,1.0,0,inf,PV,368.1562146249206,368.1562146249206
30 solar_rooftop,eGon2035,30,solar_rooftop,840.1851948707284,0.9999999999999998,0.01892361325174625,0.9999999999999998,0,inf,PV,840.1851948707284,840.1851948707284
30 wind_onshore,eGon2035,30,wind_onshore,2535.6250188745375,0.9999999999999999,1.3071163677536926,0.9999999999999999,0,inf,PV,2535.6250188745375,2535.6250188745375
31 biomass,eGon2035,31,biomass,5.646669754169878,1.0,42.108975552283304,1.0,0,inf,PV,5.646669754169878,5.646669754169878
31 central_biomass_CHP,eGon2035,31,central_biomass_CHP,5.039254497480201,1.0,42.10247507099094,1.0,0,inf,PV,5.039254497480201,5.039254497480201
31 industrial_biomass_CHP,eGon2035,31,industrial_biomass_CHP,18.50553613163812,1.0000000000000002,42.107797735275014,1.0000000000000002,0,inf,PV,18.50553613163812,18.50553613163812
31 load shedding,,31,load shedding,13567823.610486519,0.9999999999999999,10000.00737700669,0.9999999999999999,1,0.0,PQ,13567823.610486519,13567823.610486519
31 solar,eGon2035,31,solar,887.4969280806013,1.0,0.018206444981316402,1.0,0,inf,PV,887.4969280806013,887.4969280806013
31 solar_rooftop,eGon2035,31,solar_rooftop,369.87613236424465,1.0,0.016713988110732207,1.0,0,inf,PV,369.87613236424465,369.87613236424465
31 wind_onshore,eGon2035,31,wind_onshore,1482.2077489835867,0.9999999999999999,1.3085441525870152,0.9999999999999999,0,inf,PV,1482.2077489835867,1482.2077489835867
32 biomass,eGon2035,32,biomass,5.520819954530331,1.0,42.107166007388315,1.0,0,inf,PV,5.520819954530331,5.520819954530331
32 central_biomass_CHP,eGon2035,32,central_biomass_CHP,1.9239082309617224,1.0,42.106702990286195,1.0,0,inf,PV,1.9239082309617224,1.9239082309617224
32 industrial_biomass_CHP,eGon2035,32,industrial_biomass_CHP,65.63860254614553,0.9999999999999999,42.10923425309067,0.9999999999999999,0,inf,PV,65.63860254614553,65.63860254614553
32 load shedding,,32,load shedding,7023343.9866047865,1.0,10000.01064657788,1.0,1,0.0,PQ,7023343.9866047865,7023343.9866047865
32 run_of_river,eGon2035,32,run_of_river,180.22697991760418,0.65,0.008171851351380925,1.0,0,inf,PV,180.22697991760418,180.22697991760418
32 solar,eGon2035,32,solar,386.6380827708718,1.0,0.01969712563638294,1.0,0,inf,PV,386.6380827708718,386.6380827708718
32 solar_rooftop,eGon2035,32,solar_rooftop,583.8567602789691,0.9999999999999999,0.017517243248009344,0.9999999999999999,0,inf,PV,583.8567602789691,583.8567602789691
32 wind_onshore,eGon2035,32,wind_onshore,98.78492468488727,0.9999999999999999,1.3067160827313884,0.9999999999999999,0,inf,PV,98.78492468488727,98.78492468488727
33 biomass,eGon2035,33,biomass,0.8837610715503262,0.9999999999999999,42.10506241765502,0.9999999999999999,0,inf,PV,0.8837610715503262,0.8837610715503262
33 industrial_biomass_CHP,eGon2035,33,industrial_biomass_CHP,24.586579122832298,0.9999999999999999,42.10952897730477,0.9999999999999999,0,inf,PV,24.586579122832298,24.586579122832298
33 load shedding,,33,load shedding,20112303.23436825,1.0,10000.007399133483,1.0,1,0.0,PQ,20112303.23436825,20112303.23436825
33 reservoir,eGon2035,33,reservoir,1.1853625705870954,0.65,0.005299464209263145,1.0,0,inf,PV,1.1853625705870954,1.1853625705870954
33 run_of_river,eGon2035,33,run_of_river,2.2783104376012533,0.65,0.005283615157238435,1.0,0,inf,PV,2.2783104376012533,2.2783104376012533
33 solar,eGon2035,33,solar,14.639910998681998,1.0,0.015214112150215828,1.0,0,inf,PV,14.639910998681998,14.639910998681998
33 solar_rooftop,eGon2035,33,solar_rooftop,499.31906827620935,1.0,0.018926891536522543,1.0,0,inf,PV,499.31906827620935,499.31906827620935
33 wind_onshore,eGon2035,33,wind_onshore,9.26580611526757,0.9999999999999999,1.3053570061218847,0.9999999999999999,0,inf,PV,9.26580611526757,9.26580611526757
34 biomass,eGon2035,34,biomass,13.790470127039406,0.9999999999999999,42.10947599050672,0.9999999999999999,0,inf,PV,13.790470127039406,13.790470127039406
34 central_biomass_CHP,eGon2035,34,central_biomass_CHP,21.019532126570503,1.0000000000000002,42.107079505468135,1.0000000000000002,0,inf,PV,21.019532126570503,21.019532126570503
34 industrial_biomass_CHP,eGon2035,34,industrial_biomass_CHP,79.09799678042849,0.9999999999999999,42.10859480848679,0.9999999999999999,0,inf,PV,79.09799678042849,79.09799678042849
34 load shedding,,34,load shedding,41501578.10266465,1.0,10000.008520705971,1.0,1,0.0,PQ,41501578.10266465,41501578.10266465
34 oil,eGon2035,34,oil,4.8,1.0,101.83229436875527,1.0,0,inf,PV,4.8,4.8
34 others,eGon2035,34,others,75.54165075689458,1.0,0.0061240915768659,1.0,0,inf,PV,75.54165075689458,75.54165075689458
34 run_of_river,eGon2035,34,run_of_river,0.018372188490281986,0.6500000000000001,0.0014106742677965187,1.0,0,inf,PV,0.018372188490281986,0.018372188490281986
34 solar,eGon2035,34,solar,68.34683800959995,1.0,0.019157693583990058,1.0,0,inf,PV,68.34683800959995,68.34683800959995
34 solar_rooftop,eGon2035,34,solar_rooftop,1728.1619476910485,1.0,0.017775289882050408,1.0,0,inf,PV,1728.1619476910485,1728.1619476910485
34 wind_offshore,eGon2035,34,wind_offshore,1250.0,1.0,2.5721153851128498,1.0,0,inf,PV,1250.0,1250.0
34 wind_onshore,eGon2035,34,wind_onshore,551.4705758686969,1.0,1.3073829490520614,1.0,0,inf,PV,551.4705758686969,551.4705758686969
35 biomass,eGon2035,35,biomass,15.495327214060728,1.0,42.10496360349631,1.0,0,inf,PV,15.495327214060728,15.495327214060728
35 central_biomass_CHP,eGon2035,35,central_biomass_CHP,15.332993153290431,1.0,42.10346192491147,1.0,0,inf,PV,15.332993153290431,15.332993153290431
35 industrial_biomass_CHP,eGon2035,35,industrial_biomass_CHP,83.81216885795723,1.0,42.110104965438516,1.0,0,inf,PV,83.81216885795723,83.81216885795723
35 load shedding,,35,load shedding,7502208.34932784,1.0000000000000002,10000.008387301341,1.0000000000000002,1,0.0,PQ,7502208.34932784,7502208.34932784
35 solar,eGon2035,35,solar,569.3621303347061,1.0,0.018836705526075373,1.0,0,inf,PV,569.3621303347061,569.3621303347061
35 solar_rooftop,eGon2035,35,solar_rooftop,413.7081089930562,0.9999999999999999,0.017791782981976617,0.9999999999999999,0,inf,PV,413.7081089930562,413.7081089930562
35 wind_onshore,eGon2035,35,wind_onshore,2260.832978736455,1.0,1.3110075129196384,1.0,0,inf,PV,2260.832978736455,2260.832978736455
36 biomass,eGon2035,36,biomass,0.45310015875382936,1.0,42.106066697562085,1.0,0,inf,PV,0.45310015875382936,0.45310015875382936
36 central_biomass_CHP,eGon2035,36,central_biomass_CHP,2.370274811431461,0.9999999999999999,42.10214008482009,0.9999999999999999,0,inf,PV,2.370274811431461,2.370274811431461
36 industrial_biomass_CHP,eGon2035,36,industrial_biomass_CHP,14.255825566277625,1.0,42.10488769360509,1.0,0,inf,PV,14.255825566277625,14.255825566277625
36 load shedding,,36,load shedding,14046687.973209573,1.0000000000000002,10000.00783332222,1.0000000000000002,1,0.0,PQ,14046687.973209573,14046687.973209573
36 run_of_river,eGon2035,36,run_of_river,0.0008635093068395741,0.65,0.0052372304816807455,1.0,0,inf,PV,0.0008635093068395741,0.0008635093068395741
36 solar,eGon2035,36,solar,9.497117111456495,0.9999999999999999,0.02153038358643886,0.9999999999999999,0,inf,PV,9.497117111456495,9.497117111456495
36 solar_rooftop,eGon2035,36,solar_rooftop,1022.6720264624347,0.9999999999999999,0.01739321692575875,0.9999999999999999,0,inf,PV,1022.6720264624347,1022.6720264624347
36 wind_onshore,eGon2035,36,wind_onshore,345.0876656402386,0.9999999999999999,1.3055404979818959,0.9999999999999999,0,inf,PV,345.0876656402386,345.0876656402386
37 biomass,eGon2035,37,biomass,9.51860035841856,1.0,42.10713652955883,1.0,0,inf,PV,9.51860035841856,9.51860035841856
37 central_biomass_CHP,eGon2035,37,central_biomass_CHP,0.671977901090389,1.0,42.111642737516085,1.0,0,inf,PV,0.671977901090389,0.671977901090389
37 industrial_biomass_CHP,eGon2035,37,industrial_biomass_CHP,114.78156113970083,1.0,42.109032572392536,1.0,0,inf,PV,114.78156113970083,114.78156113970083
37 load shedding,,37,load shedding,9896530.162943108,0.9999999999999996,10000.007607261889,0.9999999999999996,1,0.0,PQ,9896530.162943108,9896530.162943108
37 others,eGon2035,37,others,0.25275020304266316,1.0,0.001627076660844731,1.0,0,inf,PV,0.25275020304266316,0.25275020304266316
37 run_of_river,eGon2035,37,run_of_river,16.418394602579266,0.6500000000000001,0.011000970481088449,1.0,0,inf,PV,16.418394602579266,16.418394602579266
37 solar,eGon2035,37,solar,478.69600137298414,1.0000000000000002,0.01940092188530957,1.0000000000000002,0,inf,PV,478.69600137298414,478.69600137298414
37 solar_rooftop,eGon2035,37,solar_rooftop,828.1708544807852,1.0,0.017938714954130557,1.0,0,inf,PV,828.1708544807852,828.1708544807852
37 wind_onshore,eGon2035,37,wind_onshore,536.8108701276092,1.0,1.3090000377382693,1.0,0,inf,PV,536.8108701276092,536.8108701276092
37850 load shedding,,37850,load shedding,1276971.633928143,1.0,10000.00678377344,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
38 biomass,eGon2035,38,biomass,20.23692515342312,1.0,42.106928181419775,1.0,0,inf,PV,20.23692515342312,20.23692515342312
38 central_biomass_CHP,eGon2035,38,central_biomass_CHP,10.536406393887397,0.9999999999999999,42.107374380285115,0.9999999999999999,0,inf,PV,10.536406393887397,10.536406393887397
38 industrial_biomass_CHP,eGon2035,38,industrial_biomass_CHP,77.79160866417303,0.9999999999999999,42.10999841754119,0.9999999999999999,0,inf,PV,77.79160866417303,77.79160866417303
38 load shedding,,38,load shedding,34318612.66181884,1.0,10000.008552654213,1.0,1,0.0,PQ,34318612.66181884,34318612.66181884
38 reservoir,eGon2035,38,reservoir,0.3998240774059414,0.6500000000000001,0.018595207969984297,1.0,0,inf,PV,0.3998240774059414,0.3998240774059414
38 run_of_river,eGon2035,38,run_of_river,24.196189580099947,0.65,0.007976069118760731,1.0,0,inf,PV,24.196189580099947,24.196189580099947
38 solar,eGon2035,38,solar,295.99888956439673,1.0,0.017047892838103734,1.0,0,inf,PV,295.99888956439673,295.99888956439673
38 solar_rooftop,eGon2035,38,solar_rooftop,3195.1210480463833,0.9999999999999999,0.01816131843147565,0.9999999999999999,0,inf,PV,3195.1210480463833,3195.1210480463833
38 wind_onshore,eGon2035,38,wind_onshore,424.9311051554347,1.0000000000000002,1.3089133444647185,1.0000000000000002,0,inf,PV,424.9311051554347,424.9311051554347
39 biomass,eGon2035,39,biomass,0.1911208323820868,1.0,42.1036207284611,1.0,0,inf,PV,0.1911208323820868,0.1911208323820868
39 industrial_biomass_CHP,eGon2035,39,industrial_biomass_CHP,4.602581686493742,1.0,42.1077857873874,1.0,0,inf,PV,4.602581686493742,4.602581686493742
39 load shedding,,39,load shedding,2713564.7220973037,1.0,10000.006412751494,1.0,1,0.0,PQ,2713564.7220973037,2713564.7220973037
39 solar,eGon2035,39,solar,27.1339838561484,1.0,0.01850276233199145,1.0,0,inf,PV,27.1339838561484,27.1339838561484
39 solar_rooftop,eGon2035,39,solar_rooftop,74.17845372178006,1.0,0.020460181134486746,1.0,0,inf,PV,74.17845372178006,74.17845372178006
39 wind_offshore,eGon2035,39,wind_offshore,4000.0,1.0,2.5731599072558904,1.0,0,inf,PV,4000.0,4000.0
39 wind_onshore,eGon2035,39,wind_onshore,113.3335813586064,1.0000000000000002,1.303611462752233,1.0000000000000002,0,inf,PV,113.3335813586064,113.3335813586064
4 biomass,eGon2035,4,biomass,47.3173236905657,0.9999999999999999,42.10676517596305,0.9999999999999999,0,inf,PV,47.3173236905657,47.3173236905657
4 central_biomass_CHP,eGon2035,4,central_biomass_CHP,54.16324775826419,1.0,42.11013845359908,1.0,0,inf,PV,54.16324775826419,54.16324775826419
4 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,13.679048984287164,1.0,42.104712198782494,1.0,0,inf,PV,13.679048984287164,13.679048984287164
4 load shedding,,4,load shedding,45332493.00444908,1.0000000000000002,10000.007267844427,1.0000000000000002,1,0.0,PQ,45332493.00444908,45332493.00444908
4 oil,eGon2035,4,oil,0.8,1.0,101.84463639220633,1.0,0,inf,PV,0.8,0.8
4 others,eGon2035,4,others,193.7369283259635,1.0,0.004520078147121777,1.0,0,inf,PV,193.7369283259635,193.7369283259635
4 reservoir,eGon2035,4,reservoir,0.43783662517180993,0.65,0.0079324693485269,1.0,0,inf,PV,0.43783662517180993,0.43783662517180993
4 run_of_river,eGon2035,4,run_of_river,0.44842608271972173,0.6500000000000001,0.006750394729720837,1.0000000000000002,0,inf,PV,0.44842608271972173,0.44842608271972173
4 solar,eGon2035,4,solar,37.46947193103003,1.0,0.01707332002031694,1.0,0,inf,PV,37.46947193103003,37.46947193103003
4 solar_rooftop,eGon2035,4,solar_rooftop,3696.4000617034303,1.0,0.018973690162562038,1.0,0,inf,PV,3696.4000617034303,3696.4000617034303
4 wind_offshore,eGon2035,4,wind_offshore,0.0,1.0,2.5771883440321703,1.0,0,inf,PV,0.0,0.0
4 wind_onshore,eGon2035,4,wind_onshore,165.85366997922011,1.0,1.3106290236550062,1.0,0,inf,PV,165.85366997922011,165.85366997922011
40 biomass,eGon2035,40,biomass,0.5869294232805456,1.0,42.10715615658293,1.0,0,inf,PV,0.5869294232805456,0.5869294232805456
40 central_biomass_CHP,eGon2035,40,central_biomass_CHP,5.8704942351098985,1.0,42.108617601907866,1.0,0,inf,PV,5.8704942351098985,5.8704942351098985
40 industrial_biomass_CHP,eGon2035,40,industrial_biomass_CHP,14.933690709225502,1.0,42.10629097454182,1.0,0,inf,PV,14.933690709225502,14.933690709225502
40 load shedding,,40,load shedding,19633438.871645197,1.0,10000.008027238444,1.0,1,0.0,PQ,19633438.871645197,19633438.871645197
40 solar,eGon2035,40,solar,27.70283267249806,1.0,0.016777509688495226,1.0,0,inf,PV,27.70283267249806,27.70283267249806
40 solar_rooftop,eGon2035,40,solar_rooftop,762.9135503111094,1.0000000000000002,0.018149091367629804,1.0000000000000002,0,inf,PV,762.9135503111094,762.9135503111094
40 wind_onshore,eGon2035,40,wind_onshore,483.238277715559,1.0,1.3100755951252094,1.0,0,inf,PV,483.238277715559,483.238277715559
41 biomass,eGon2035,41,biomass,12.120951510919463,1.0,42.107166988286025,1.0,0,inf,PV,12.120951510919463,12.120951510919463
41 central_biomass_CHP,eGon2035,41,central_biomass_CHP,11.264157614973891,1.0,42.108147644363775,1.0,0,inf,PV,11.264157614973891,11.264157614973891
41 industrial_biomass_CHP,eGon2035,41,industrial_biomass_CHP,119.2951302697617,0.9999999999999999,42.10785695017707,0.9999999999999999,0,inf,PV,119.2951302697617,119.2951302697617
41 load shedding,,41,load shedding,14525552.335932625,1.0,10000.008886048176,1.0,1,0.0,PQ,14525552.335932625,14525552.335932625
41 others,eGon2035,41,others,14.155414926596807,1.0,0.01591614391607754,1.0,0,inf,PV,14.155414926596807,14.155414926596807
41 reservoir,eGon2035,41,reservoir,156.4353540791522,0.65,0.008284053362805271,0.9999999999999999,0,inf,PV,156.4353540791522,156.4353540791522
41 run_of_river,eGon2035,41,run_of_river,76.24178118502381,0.6500000000000001,0.00800090394275373,1.0000000000000002,0,inf,PV,76.24178118502381,76.24178118502381
41 solar,eGon2035,41,solar,1273.6641336712264,1.0,0.016255747517904602,1.0,0,inf,PV,1273.6641336712264,1273.6641336712264
41 solar_rooftop,eGon2035,41,solar_rooftop,1205.365333608796,0.9999999999999998,0.017620344960815257,0.9999999999999998,0,inf,PV,1205.365333608796,1205.365333608796
41 wind_onshore,eGon2035,41,wind_onshore,91.89230263560196,0.9999999999999999,1.3086398311282232,0.9999999999999999,0,inf,PV,91.89230263560196,91.89230263560196
41240 load shedding,,41240,load shedding,8619558.529014966,1.0,10000.009173141772,1.0,1,0.0,PQ,8619558.529014966,8619558.529014966
41250 load shedding,,41250,load shedding,12769716.339281429,1.0000000000000002,10000.008039633682,1.0000000000000002,1,0.0,PQ,12769716.339281429,12769716.339281429
41276 load shedding,,41276,load shedding,15004416.69865568,0.9999999999999998,10000.008805834132,0.9999999999999998,1,0.0,PQ,15004416.69865568,15004416.69865568
41278 load shedding,,41278,load shedding,3032807.6305793393,1.0,10000.005621615199,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
41280 load shedding,,41280,load shedding,11013880.342630234,0.9999999999999998,10000.00753332017,0.9999999999999998,1,0.0,PQ,11013880.342630234,11013880.342630234
